Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
521020,5210208,IPORÁ,n/d,GO,Centro-Oeste,1,3.2,Brasil,30965,0.743,0.497,0.667,0.84,0.731,757.39
230590,2305902,IPUEIRAS,n/d,CE,Nordeste,1,2.6,Brasil,37788,0.573,0.286,0.479,0.735,0.534,222.22
313150,3131505,IPUIÚNA,n/d,MG,Sudeste,1,10.6,Brasil,9465,0.686,0.316,0.516,0.866,0.723,719.24
420770,4207700,IPUMIRIM,n/d,SC,Sul,1,14.0,Brasil,7120,0.738,0.409,0.631,0.853,0.747,837.81
420780,4207809,IRANI,n/d,SC,Sul,1,10.6,Brasil,9470,0.742,0.476,0.675,0.847,0.715,686.25
352150,3521507,IRAPUÃ,n/d,SP,Sudeste,1,13.8,Brasil,7224,0.713,0.423,0.624,0.844,0.688,579.58
411070,4110706,IRATI,n/d,PR,Sul,1,1.8,Brasil,55969,0.726,0.476,0.64,0.835,0.715,685.81
431050,4310504,IRAÍ,n/d,RS,Sul,1,12.6,Brasil,7946,0.691,0.409,0.59,0.819,0.684,564.49
313160,3131604,IRAÍ DE MINAS,n/d,MG,Sudeste,1,15.5,Brasil,6431,0.695,0.387,0.563,0.847,0.705,642.98
250690,2506905,ITABAIANA,n/d,PB,Nordeste,1,4.1,Brasil,24428,0.613,0.386,0.536,0.727,0.592,319.34
521040,5210406,ITABERAÍ,n/d,GO,Centro-Oeste,1,2.8,Brasil,35260,0.719,0.45,0.61,0.828,0.735,773.67
352170,3521705,ITABERÁ,n/d,SP,Sudeste,1,5.6,Brasil,17739,0.693,0.429,0.636,0.803,0.652,462.03
313180,3131802,ITABIRINHA,n/d,MG,Sudeste,1,9.4,Brasil,10650,0.653,0.381,0.531,0.838,0.625,390.33
313190,3131901,ITABIRITO,n/d,MG,Sudeste,1,2.2,Brasil,45260,0.73,0.561,0.638,0.828,0.737,784.55
313210,3132107,ITACARAMBI,n/d,MG,Sudeste,1,5.7,Brasil,17667,0.641,0.411,0.564,0.787,0.593,321.22
291500,2915007,ITAETÉ,n/d,BA,Nordeste,1,6.7,Brasil,14828,0.572,0.304,0.485,0.719,0.536,224.79
291510,2915106,ITAGI,n/d,BA,Nordeste,1,7.7,Brasil,13026,0.543,0.269,0.426,0.694,0.543,234.8
291530,2915304,ITAGIMIRIM,n/d,BA,Nordeste,1,14.1,Brasil,7107,0.634,0.374,0.516,0.821,0.602,339.65
313220,3132206,ITAGUARA,n/d,MG,Sudeste,1,8.1,Brasil,12289,0.691,0.374,0.567,0.836,0.697,610.65
411095,4110953,ITAIPULÂNDIA,n/d,PR,Sul,1,11.2,Brasil,8967,0.738,0.469,0.608,0.848,0.779,1019.87
313230,3132305,ITAIPÉ,n/d,MG,Sudeste,1,8.5,Brasil,11764,0.552,0.265,0.388,0.759,0.57,277.8
352190,3521903,ITAJOBI,n/d,SP,Sudeste,1,6.9,Brasil,14490,0.73,0.424,0.644,0.832,0.727,739.45
352200,3522000,ITAJU,n/d,SP,Sudeste,1,30.8,Brasil,3246,0.705,0.393,0.613,0.823,0.696,609.08
291540,2915403,ITAJU DO COLÔNIA,n/d,BA,Nordeste,1,13.7,Brasil,7309,0.592,0.323,0.502,0.724,0.57,276.93
313240,3132404,ITAJUBÁ,n/d,MG,Sudeste,1,1.1,Brasil,89914,0.787,0.645,0.718,0.884,0.767,948.2
521080,5210802,ITAJÁ,n/d,GO,Centro-Oeste,1,20.0,Brasil,4990,0.691,0.419,0.57,0.835,0.692,592.1
313250,3132503,ITAMARANDIBA,n/d,MG,Sudeste,1,3.1,Brasil,31946,0.646,0.386,0.547,0.798,0.618,374.21
313260,3132602,ITAMARATI DE MINAS,n/d,MG,Sudeste,1,24.6,Brasil,4072,0.688,0.396,0.572,0.841,0.677,540.7
291570,2915700,ITAMARI,n/d,BA,Nordeste,1,12.7,Brasil,7865,0.578,0.312,0.454,0.713,0.595,325
313270,3132701,ITAMBACURI,n/d,MG,Sudeste,1,4.4,Brasil,22559,0.634,0.359,0.527,0.784,0.616,370.48
291580,2915809,ITAMBÉ,n/d,BA,Nordeste,1,4.4,Brasil,22939,0.578,0.296,0.436,0.75,0.589,312.32
313280,3132800,ITAMBÉ DO MATO DENTRO,n/d,MG,Sudeste,1,44.0,Brasil,2273,0.634,0.303,0.513,0.823,0.605,345.17
313300,3133006,ITAMONTE,n/d,MG,Sudeste,1,7.2,Brasil,13847,0.705,0.456,0.591,0.853,0.695,604.91
313310,3133105,ITANHANDU,n/d,MG,Sudeste,1,7.1,Brasil,14102,0.739,0.503,0.643,0.871,0.72,706.47
313320,3133204,ITANHOMI,n/d,MG,Sudeste,1,8.5,Brasil,11788,0.65,0.325,0.503,0.831,0.656,474.77
313330,3133303,ITAOBIM,n/d,MG,Sudeste,1,4.8,Brasil,20869,0.629,0.356,0.516,0.787,0.613,362.88
330210,3302106,ITAOCARA,n/d,RJ,Sudeste,1,4.4,Brasil,22811,0.713,0.472,0.635,0.82,0.696,607.18
521090,5210901,ITAPACI,n/d,GO,Centro-Oeste,1,5.5,Brasil,18336,0.725,0.461,0.626,0.844,0.72,705.2
313340,3133402,ITAPAGIPE,n/d,MG,Sudeste,1,7.4,Brasil,13438,0.723,0.445,0.603,0.861,0.728,741.95
291630,2916302,ITAPEBI,n/d,BA,Nordeste,1,9.6,Brasil,10412,0.572,0.307,0.458,0.718,0.568,273.69
313350,3133501,ITAPECERICA,n/d,MG,Sudeste,1,4.7,Brasil,21279,0.713,0.441,0.618,0.846,0.692,594.71
210540,2105401,ITAPECURU MIRIM,n/d,MA,Nordeste,1,1.6,Brasil,62070,0.599,0.368,0.539,0.747,0.534,221.87
320280,3202801,ITAPEMIRIM,n/d,ES,Sudeste,1,3.2,Brasil,30900,0.654,0.386,0.54,0.808,0.64,428.61
330220,3302205,ITAPERUNA,n/d,RJ,Sudeste,1,1.1,Brasil,94954,0.73,0.536,0.649,0.837,0.716,688.83
352240,3522406,ITAPEVA,n/d,SP,Sudeste,1,1.1,Brasil,87462,0.732,0.546,0.697,0.803,0.702,630.48
352260,3522604,ITAPIRA,n/d,SP,Sudeste,1,1.5,Brasil,67517,0.762,0.558,0.692,0.852,0.75,849.81
420840,4208401,ITAPIRANGA,n/d,SC,Sul,1,6.5,Brasil,15363,0.775,0.556,0.723,0.842,0.766,942.44
521100,5211008,ITAPIRAPUÃ,n/d,GO,Centro-Oeste,1,12.8,Brasil,7795,0.677,0.338,0.568,0.816,0.67,518.21
230650,2306504,ITAPIÚNA,n/d,CE,Nordeste,1,5.4,Brasil,18583,0.604,0.355,0.542,0.775,0.525,209.53
521120,5211206,ITAPURANGA,n/d,GO,Centro-Oeste,1,3.8,Brasil,25988,0.726,0.438,0.653,0.837,0.7,621.79
352290,3522901,ITAPUÍ,n/d,SP,Sudeste,1,8.2,Brasil,12143,0.725,0.477,0.633,0.841,0.716,687.46
291670,2916708,ITAQUARA,n/d,BA,Nordeste,1,13.1,Brasil,7661,0.553,0.235,0.411,0.763,0.539,229.04
431060,4310603,ITAQUI,n/d,RS,Sul,1,2.6,Brasil,37961,0.713,0.512,0.626,0.843,0.687,576.71
320290,3202900,ITARANA,n/d,ES,Sudeste,1,9.2,Brasil,10862,0.684,0.399,0.568,0.809,0.696,607.49
291680,2916807,ITARANTIM,n/d,BA,Nordeste,1,5.4,Brasil,18518,0.61,0.317,0.487,0.766,0.608,352.74
352320,3523206,ITARARÉ,n/d,SP,Sudeste,1,2.1,Brasil,47767,0.703,0.476,0.649,0.803,0.668,510.2
352330,3523305,ITARIRI,n/d,SP,Sudeste,1,6.5,Brasil,15409,0.677,0.433,0.577,0.837,0.642,434.58
431070,4310702,ITATIBA DO SUL,n/d,RS,Sul,1,24.0,Brasil,4162,0.681,0.357,0.567,0.801,0.696,607.67
352350,3523503,ITATINGA,n/d,SP,Sudeste,1,5.6,Brasil,17986,0.706,0.484,0.61,0.841,0.685,568.58
313390,3133907,ITAVERAVA,n/d,MG,Sudeste,1,17.2,Brasil,5799,0.627,0.285,0.496,0.811,0.613,363.06
352180,3521804,ITAÍ,n/d,SP,Sudeste,1,4.4,Brasil,22559,0.713,0.467,0.63,0.83,0.692,594.77
240490,2404903,ITAÚ,n/d,RN,Nordeste,1,18.0,Brasil,5549,0.614,0.359,0.542,0.727,0.588,310.63
313400,3134004,ITINGA,n/d,MG,Sudeste,1,7.0,Brasil,14377,0.6,0.285,0.484,0.797,0.559,260
352360,3523602,ITIRAPINA,n/d,SP,Sudeste,1,7.8,Brasil,12742,0.724,0.496,0.636,0.813,0.734,772.14
291720,2917201,ITUAÇU,n/d,BA,Nordeste,1,5.5,Brasil,18045,0.57,0.253,0.425,0.77,0.565,269.3
291730,2917300,ITUBERÁ,n/d,BA,Nordeste,1,3.8,Brasil,26358,0.606,0.354,0.482,0.769,0.601,337.03
313410,3134103,ITUETA,n/d,MG,Sudeste,1,17.2,Brasil,5817,0.635,0.25,0.485,0.825,0.64,429.77
313430,3134301,ITUMIRIM,n/d,MG,Sudeste,1,16.3,Brasil,6129,0.726,0.483,0.675,0.84,0.675,533.39
420850,4208500,ITUPORANGA,n/d,SC,Sul,1,4.5,Brasil,22157,0.748,0.458,0.638,0.876,0.749,844.05
313440,3134400,ITURAMA,n/d,MG,Sudeste,1,2.9,Brasil,34074,0.747,0.521,0.674,0.848,0.73,753.23
420800,4208005,ITÁ,n/d,SC,Sul,1,15.6,Brasil,6396,0.771,0.531,0.698,0.879,0.747,836.69
352270,3522703,ITÁPOLIS,n/d,SP,Sudeste,1,2.5,Brasil,39827,0.744,0.47,0.667,0.836,0.738,787.75
291733,2917334,IUIÚ,n/d,BA,Nordeste,1,9.2,Brasil,10894,0.591,0.312,0.504,0.74,0.553,249.32
500470,5004700,IVINHEMA,n/d,MS,Centro-Oeste,1,4.5,Brasil,22212,0.72,0.444,0.615,0.85,0.715,685.17
420860,4208609,JABORÁ,n/d,SC,Sul,1,24.7,Brasil,4041,0.732,0.406,0.657,0.801,0.746,831.84
352430,3524303,JABOTICABAL,n/d,SP,Sudeste,1,1.4,Brasil,70863,0.778,0.597,0.71,0.851,0.778,1015.51
291740,2917409,JACARACI,n/d,BA,Nordeste,1,7.4,Brasil,13514,0.593,0.282,0.49,0.741,0.573,283.51
270340,2703403,JACARÉ DOS HOMENS,n/d,AL,Nordeste,1,18.8,Brasil,5312,0.583,0.295,0.481,0.759,0.543,235.11
510480,5104807,JACIARA,n/d,MT,Centro-Oeste,1,3.9,Brasil,25453,0.735,0.511,0.655,0.833,0.728,742.81
420870,4208708,JACINTO MACHADO,n/d,SC,Sul,1,9.4,Brasil,10609,0.716,0.42,0.633,0.818,0.708,655.7
352460,3524600,JACUPIRANGA,n/d,SP,Sudeste,1,5.8,Brasil,17161,0.717,0.482,0.644,0.832,0.687,574.52
313490,3134905,JACUTINGA,n/d,MG,Sudeste,1,4.4,Brasil,22610,0.715,0.465,0.586,0.864,0.722,717.25
431090,4310900,JACUTINGA,n/d,RS,Sul,1,27.7,Brasil,3607,0.726,0.393,0.636,0.855,0.703,636.24
291760,2917607,JAGUAQUARA,n/d,BA,Nordeste,1,2.0,Brasil,50545,0.58,0.307,0.446,0.747,0.586,307.08
291770,2917706,JAGUARARI,n/d,BA,Nordeste,1,3.3,Brasil,30245,0.659,0.405,0.551,0.806,0.644,439.23
431110,4311106,JAGUARI,n/d,RS,Sul,1,8.8,Brasil,11303,0.712,0.429,0.567,0.866,0.734,772.25
431100,4311007,JAGUARÃO,n/d,RS,Sul,1,3.6,Brasil,27734,0.707,0.503,0.608,0.832,0.698,616.82
352490,3524907,JAMBEIRO,n/d,SP,Sudeste,1,18.8,Brasil,5330,0.756,0.559,0.69,0.86,0.727,738.52
521170,5211701,JANDAIA,n/d,GO,Centro-Oeste,1,16.3,Brasil,6141,0.707,0.432,0.625,0.821,0.69,586.84
411210,4112108,JANDAIA DO SUL,n/d,PR,Sul,1,5.0,Brasil,20153,0.747,0.544,0.703,0.801,0.741,803.28
521180,5211800,JARAGUÁ,n/d,GO,Centro-Oeste,1,2.4,Brasil,41740,0.699,0.426,0.588,0.841,0.692,595.02
500500,5005004,JARDIM,n/d,MS,Centro-Oeste,1,4.1,Brasil,24162,0.712,0.459,0.595,0.845,0.718,697.92
500510,5005103,JATEÍ,n/d,MS,Centro-Oeste,1,25.2,Brasil,3972,0.708,0.447,0.579,0.857,0.716,690.71
510500,5105002,JAURU,n/d,MT,Centro-Oeste,1,9.6,Brasil,10405,0.673,0.383,0.563,0.812,0.668,511.39
352530,3525300,JAÚ,n/d,SP,Sudeste,1,0.8,Brasil,130260,0.778,0.572,0.693,0.886,0.768,951.17
313550,3135506,JEQUERI,n/d,MG,Sudeste,1,7.8,Brasil,12804,0.601,0.246,0.451,0.794,0.607,348.73
313580,3135803,JEQUITINHONHA,n/d,MG,Sudeste,1,4.2,Brasil,23901,0.615,0.316,0.461,0.817,0.619,376.03
320310,3203106,JERÔNIMO MONTEIRO,n/d,ES,Sudeste,1,9.2,Brasil,10849,0.698,0.438,0.589,0.844,0.685,566.32
313590,3135902,JESUÂNIA,n/d,MG,Sudeste,1,21.1,Brasil,4746,0.658,0.293,0.507,0.831,0.675,533.26
291820,2918209,JIQUIRIÇÁ,n/d,BA,Nordeste,1,7.1,Brasil,14085,0.553,0.247,0.397,0.763,0.558,257.95
411280,4112801,JOAQUIM TÁVORA,n/d,PR,Sul,1,9.4,Brasil,10665,0.7,0.471,0.613,0.801,0.699,618.36
313600,3136009,JOAÍMA,n/d,MG,Sudeste,1,6.7,Brasil,14882,0.587,0.275,0.448,0.789,0.572,281.18
210560,2105609,JOSELÂNDIA,n/d,MA,Nordeste,1,6.5,Brasil,15405,0.561,0.252,0.445,0.743,0.533,221.23
420915,4209151,JOSÉ BOITEUX,n/d,SC,Sul,1,21.2,Brasil,4718,0.694,0.381,0.578,0.841,0.689,580.97
352570,3525706,JOSÉ BONIFÁCIO,n/d,SP,Sudeste,1,3.1,Brasil,32661,0.777,0.542,0.717,0.869,0.752,863.34
220550,2205508,JOSÉ DE FREITAS,n/d,PI,Nordeste,1,2.7,Brasil,36980,0.618,0.372,0.512,0.781,0.591,316.27
240580,2405801,JOÃO CÂMARA,n/d,RN,Nordeste,1,3.1,Brasil,32079,0.595,0.334,0.484,0.724,0.6,335.64
510510,5105101,JUARA,n/d,MT,Centro-Oeste,1,3.1,Brasil,32647,0.682,0.396,0.543,0.836,0.699,619.81
250770,2507705,JUAZEIRINHO,n/d,PB,Nordeste,1,6.0,Brasil,16758,0.567,0.281,0.435,0.753,0.557,255.68
291840,2918407,JUAZEIRO,n/d,BA,Nordeste,1,0.5,Brasil,197031,0.677,0.511,0.594,0.796,0.657,476.58
250780,2507804,JUNCO DO SERIDÓ,n/d,PB,Nordeste,1,15.1,Brasil,6641,0.617,0.374,0.576,0.715,0.571,280.15
270400,2704005,JUNQUEIRO,n/d,AL,Nordeste,1,4.2,Brasil,23789,0.575,0.284,0.454,0.714,0.586,306.96
352620,3526209,JUQUITIBA,n/d,SP,Sudeste,1,3.5,Brasil,28538,0.709,0.515,0.662,0.791,0.68,550.32
313680,3136801,JURAMENTO,n/d,MG,Sudeste,1,24.4,Brasil,4105,0.669,0.455,0.617,0.808,0.601,335.93
313690,3136900,JURUAIA,n/d,MG,Sudeste,1,10.9,Brasil,9199,0.723,0.352,0.553,0.86,0.794,1122.1
521220,5212204,JUSSARA,n/d,GO,Centro-Oeste,1,5.3,Brasil,18951,0.743,0.485,0.635,0.842,0.768,951.07
510515,5105150,JUÍNA,n/d,MT,Centro-Oeste,1,2.6,Brasil,38963,0.716,0.45,0.593,0.845,0.733,763.35
431120,4311205,JÚLIO DE CASTILHOS,n/d,RS,Sul,1,5.2,Brasil,19352,0.716,0.477,0.602,0.833,0.733,765.91
420920,4209201,LACERDÓPOLIS,n/d,SC,Sul,1,45.6,Brasil,2195,0.781,0.464,0.708,0.883,0.763,925.08
313700,3137007,LADAINHA,n/d,MG,Sudeste,1,5.9,Brasil,16942,0.541,0.241,0.391,0.754,0.537,226.72
500520,5005202,LADÁRIO,n/d,MS,Centro-Oeste,1,5.1,Brasil,19586,0.704,0.574,0.618,0.822,0.687,575.16
313710,3137106,LAGAMAR,n/d,MG,Sudeste,1,13.2,Brasil,7563,0.718,0.433,0.637,0.839,0.692,592.95
420930,4209300,LAGES,n/d,SC,Sul,1,0.6,Brasil,156106,0.77,0.608,0.697,0.867,0.755,878.34
210580,2105807,LAGO DO JUNCO,n/d,MA,Nordeste,1,9.3,Brasil,10720,0.581,0.306,0.492,0.741,0.537,226.69
313720,3137205,LAGOA DA PRATA,n/d,MG,Sudeste,1,2.2,Brasil,45628,0.732,0.471,0.655,0.832,0.72,707.01
240640,2406403,LAGOA DE VELHOS,n/d,RN,Nordeste,1,37.9,Brasil,2641,0.589,0.32,0.458,0.789,0.566,270.76
260870,2608701,LAGOA DOS GATOS,n/d,PE,Nordeste,1,6.4,Brasil,15589,0.551,0.221,0.416,0.725,0.555,253.4
431130,4311304,LAGOA VERMELHA,n/d,RS,Sul,1,3.7,Brasil,27294,0.738,0.495,0.62,0.885,0.734,771.47
352630,3526308,LAGOINHA,n/d,SP,Sudeste,1,20.8,Brasil,4798,0.693,0.368,0.609,0.797,0.686,573.28
291880,2918803,LAJE,n/d,BA,Nordeste,1,4.5,Brasil,22078,0.586,0.314,0.48,0.764,0.548,241.63
431140,4311403,LAJEADO,n/d,RS,Sul,1,1.4,Brasil,70819,0.778,0.61,0.704,0.84,0.796,1130.85
313770,3137700,LAJINHA,n/d,MG,Sudeste,1,5.1,Brasil,19549,0.661,0.36,0.541,0.81,0.659,482.87
