Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
260120,2601201,ARCOVERDE,n/d,PE,Nordeste,3,4.4,Brasil,68019,0.667,0.475,0.567,0.799,0.654,469.53
350520,3505203,BARIRI,n/d,SP,Sudeste,3,9.5,Brasil,31448,0.75,0.516,0.662,0.867,0.736,781.34
320090,3200904,BARRA DE SÃO FRANCISCO,n/d,ES,Sudeste,3,7.5,Brasil,40014,0.683,0.43,0.58,0.815,0.673,527.84
330040,3300407,BARRA MANSA,n/d,RJ,Sudeste,3,1.7,Brasil,177326,0.729,0.582,0.657,0.819,0.72,705.1
290320,2903201,BARREIRAS,n/d,BA,Nordeste,3,2.2,Brasil,136670,0.721,0.596,0.668,0.807,0.695,602.82
350590,3505906,BATATAIS,n/d,SP,Sudeste,3,5.3,Brasil,56264,0.761,0.563,0.685,0.84,0.766,941.79
350610,3506102,BEBEDOURO,n/d,SP,Sudeste,3,4.0,Brasil,74728,0.78,0.594,0.735,0.853,0.756,881.64
260170,2601706,BELO JARDIM,n/d,PE,Nordeste,3,4.2,Brasil,72258,0.629,0.37,0.514,0.783,0.617,372.93
230240,2302404,BOA VIAGEM,n/d,CE,Nordeste,3,5.7,Brasil,52247,0.598,0.298,0.504,0.768,0.553,250.47
290390,2903904,BOM JESUS DA LAPA,n/d,BA,Nordeste,3,4.8,Brasil,62748,0.633,0.437,0.533,0.775,0.615,367.62
150170,1501709,BRAGANÇA,n/d,PA,Norte,3,2.7,Brasil,112709,0.6,0.399,0.486,0.755,0.589,311.97
430350,4303509,CAMAQUÃ,n/d,RS,Sul,3,4.8,Brasil,62068,0.697,0.44,0.578,0.819,0.715,686.36
150210,1502103,CAMETÁ,n/d,PA,Norte,3,2.5,Brasil,120687,0.577,0.391,0.474,0.754,0.538,226.99
311120,3111200,CAMPO BELO,n/d,MG,Sudeste,3,5.9,Brasil,51235,0.711,0.44,0.586,0.868,0.706,646.71
430460,4304606,CANOAS,RM Porto Alegre,RS,Sul,3,0.9,Brasil,322949,0.75,0.646,0.636,0.864,0.768,952.13
410450,4104501,CAPANEMA,n/d,PR,Sul,3,16.3,Brasil,18423,0.706,0.417,0.611,0.801,0.719,701.11
311330,3113305,CARANGOLA,n/d,MG,Sudeste,3,9.4,Brasil,32065,0.695,0.436,0.573,0.837,0.699,618.24
311340,3113404,CARATINGA,n/d,MG,Sudeste,3,3.5,Brasil,84526,0.706,0.451,0.603,0.836,0.697,610.29
311530,3115300,CATAGUASES,n/d,MG,Sudeste,3,4.3,Brasil,69329,0.751,0.546,0.685,0.861,0.718,699.57
250430,2504306,CATOLÉ DO ROCHA,n/d,PB,Nordeste,3,10.5,Brasil,28647,0.64,0.361,0.539,0.787,0.617,371.92
410550,4105508,CIANORTE,n/d,PR,Sul,3,4.3,Brasil,69698,0.755,0.549,0.685,0.841,0.747,837.13
320150,3201506,COLATINA,n/d,ES,Sudeste,3,2.7,Brasil,110795,0.746,0.528,0.668,0.841,0.738,788.29
311930,3119302,COROMANDEL,n/d,MG,Sudeste,3,11.0,Brasil,27290,0.708,0.411,0.565,0.86,0.73,753.35
410650,4106506,CORONEL VIVIDA,n/d,PR,Sul,3,13.8,Brasil,21717,0.723,0.471,0.653,0.81,0.714,679.98
500330,5003306,COXIM,n/d,MS,Centro-Oeste,3,9.4,Brasil,32041,0.703,0.45,0.579,0.836,0.719,703.01
420460,4204608,CRICIÚMA,n/d,SC,Sul,3,1.6,Brasil,190535,0.788,0.639,0.737,0.846,0.786,1062.53
120020,1200203,CRUZEIRO DO SUL,n/d,AC,Norte,3,3.8,Brasil,77987,0.664,0.479,0.582,0.776,0.648,450.06
240310,2403103,CURRAIS NOVOS,n/d,RN,Nordeste,3,7.1,Brasil,42240,0.691,0.493,0.617,0.794,0.673,526.96
312090,3120904,CURVELO,n/d,MG,Sudeste,3,4.1,Brasil,73637,0.713,0.48,0.617,0.851,0.689,581.65
510250,5102504,CÁCERES,n/d,MT,Centro-Oeste,3,3.4,Brasil,87269,0.708,0.525,0.633,0.813,0.691,590.43
420490,4204905,DESCANSO,n/d,SC,Sul,3,34.8,Brasil,8616,0.743,0.414,0.647,0.854,0.741,804.31
410720,4107207,DOIS VIZINHOS,n/d,PR,Sul,3,8.3,Brasil,36005,0.767,0.561,0.711,0.85,0.747,836.1
351518,3515186,ESPÍRITO SANTO DO PINHAL,n/d,SP,Sudeste,3,7.2,Brasil,41568,0.787,0.575,0.712,0.872,0.784,1048.6
291070,2910701,EUCLIDES DA CUNHA,n/d,BA,Nordeste,3,5.4,Brasil,56047,0.567,0.277,0.43,0.749,0.565,269.58
430790,4307906,FARROUPILHA,n/d,RS,Sul,3,4.7,Brasil,63310,0.777,0.601,0.696,0.861,0.783,1045.05
520800,5208004,FORMOSA,RIDE DF,GO,Centro-Oeste,3,3.0,Brasil,98932,0.744,0.561,0.666,0.852,0.726,732.24
500380,5003801,FÁTIMA DO SUL,n/d,MS,Centro-Oeste,3,15.8,Brasil,18973,0.714,0.452,0.621,0.815,0.719,701.87
520860,5208608,GOIANÉSIA,n/d,GO,Centro-Oeste,3,5.1,Brasil,59125,0.727,0.472,0.636,0.84,0.719,701.38
520910,5209101,GOIATUBA,n/d,GO,Centro-Oeste,3,9.3,Brasil,32149,0.725,0.487,0.627,0.825,0.737,785.84
430940,4309407,GUAPORÉ,n/d,RS,Sul,3,13.2,Brasil,22658,0.765,0.512,0.685,0.837,0.781,1035.41
320240,3202405,GUARAPARI,n/d,ES,Sudeste,3,2.9,Brasil,104656,0.731,0.564,0.626,0.837,0.746,830.51
351880,3518800,GUARULHOS,RM São Paulo,SP,Sudeste,3,0.2,Brasil,1213492,0.763,0.639,0.717,0.831,0.746,829.91
430960,4309605,HORIZONTINA,n/d,RS,Sul,3,16.4,Brasil,18290,0.783,0.587,0.716,0.858,0.782,1037.04
230550,2305506,IGUATU,n/d,CE,Nordeste,3,3.1,Brasil,96263,0.677,0.45,0.599,0.808,0.642,434.67
420750,4207502,INDAIAL,n/d,SC,Sul,3,5.5,Brasil,54716,0.777,0.574,0.701,0.873,0.767,945.33
313120,3131208,IPANEMA,n/d,MG,Sudeste,3,16.6,Brasil,18079,0.693,0.387,0.586,0.848,0.67,518.1
291390,2913903,IPIAÚ,n/d,BA,Nordeste,3,6.8,Brasil,44041,0.67,0.434,0.551,0.796,0.687,573.36
230580,2305803,IPU,n/d,CE,Nordeste,3,7.5,Brasil,40238,0.618,0.364,0.532,0.762,0.583,301.38
291560,2915601,ITAMARAJU,n/d,BA,Nordeste,3,4.8,Brasil,62776,0.627,0.359,0.502,0.767,0.641,432.95
352210,3522109,ITANHAÉM,n/d,SP,Sudeste,3,3.5,Brasil,86728,0.745,0.589,0.701,0.823,0.716,690.67
352220,3522208,ITAPECERICA DA SERRA,RM São Paulo,SP,Sudeste,3,2.0,Brasil,148965,0.742,0.58,0.687,0.852,0.699,619.82
291640,2916401,ITAPETINGA,n/d,BA,Nordeste,3,4.4,Brasil,67966,0.667,0.475,0.562,0.79,0.667,506.76
352230,3522307,ITAPETININGA,n/d,SP,Sudeste,3,2.1,Brasil,140581,0.763,0.598,0.705,0.864,0.728,741.64
521120,5211206,ITAPURANGA,n/d,GO,Centro-Oeste,3,11.5,Brasil,25988,0.726,0.438,0.653,0.837,0.7,621.79
352320,3523206,ITARARÉ,n/d,SP,Sudeste,3,6.3,Brasil,47767,0.703,0.476,0.649,0.803,0.668,510.2
230655,2306553,ITAREMA,n/d,CE,Nordeste,3,8.1,Brasil,37217,0.606,0.356,0.558,0.753,0.529,214.89
313380,3133808,ITAÚNA,n/d,MG,Sudeste,3,3.5,Brasil,84936,0.758,0.548,0.685,0.85,0.749,847.74
352410,3524105,ITUVERAVA,n/d,SP,Sudeste,3,7.8,Brasil,38583,0.765,0.573,0.694,0.841,0.768,950.39
500470,5004700,IVINHEMA,n/d,MS,Centro-Oeste,3,13.5,Brasil,22212,0.72,0.444,0.615,0.85,0.715,685.17
352440,3524402,JACAREÍ,n/d,SP,Sudeste,3,1.4,Brasil,210767,0.777,0.66,0.749,0.837,0.749,846.53
352480,3524808,JALES,n/d,SP,Sudeste,3,6.4,Brasil,46877,0.776,0.567,0.73,0.855,0.75,850.11
313510,3135100,JANAÚBA,n/d,MG,Sudeste,3,4.5,Brasil,66381,0.696,0.475,0.649,0.796,0.654,468.29
313520,3135209,JANUÁRIA,n/d,MG,Sudeste,3,4.6,Brasil,65174,0.658,0.445,0.568,0.82,0.611,359.19
420900,4209003,JOAÇABA,n/d,SC,Sul,3,11.2,Brasil,26807,0.827,0.674,0.771,0.891,0.823,1338.5
240580,2405801,JOÃO CÂMARA,n/d,RN,Nordeste,3,9.4,Brasil,32079,0.595,0.334,0.484,0.724,0.6,335.64
313620,3136207,JOÃO MONLEVADE,n/d,MG,Sudeste,3,4.1,Brasil,73350,0.758,0.592,0.708,0.849,0.724,724.4
510515,5105150,JUÍNA,n/d,MT,Centro-Oeste,3,7.7,Brasil,38963,0.716,0.45,0.593,0.845,0.733,763.35
280350,2803500,LAGARTO,n/d,SE,Nordeste,3,3.2,Brasil,94431,0.625,0.36,0.515,0.775,0.613,362.8
313720,3137205,LAGOA DA PRATA,n/d,MG,Sudeste,3,6.6,Brasil,45628,0.732,0.471,0.655,0.832,0.72,707.01
431140,4311403,LAJEADO,n/d,RS,Sul,3,4.2,Brasil,70819,0.778,0.61,0.704,0.84,0.796,1130.85
411320,4113205,LAPA,RM Curitiba,PR,Sul,3,6.7,Brasil,44798,0.706,0.448,0.595,0.848,0.696,608.6
420960,4209607,LAURO MULLER,n/d,SC,Sul,3,21.0,Brasil,14319,0.735,0.532,0.677,0.822,0.714,678.67
352680,3526803,LENÇÓIS PAULISTA,n/d,SP,Sudeste,3,4.9,Brasil,61212,0.764,0.577,0.717,0.837,0.743,816.48
352720,3527207,LORENA,n/d,SP,Sudeste,3,3.7,Brasil,82126,0.766,0.672,0.713,0.856,0.736,781.28
313900,3139003,MACHADO,n/d,MG,Sudeste,3,7.8,Brasil,38494,0.715,0.449,0.6,0.848,0.719,701.58
411410,4114104,MANDAGUAÇU,n/d,PR,Sul,3,15.2,Brasil,19718,0.718,0.495,0.625,0.825,0.717,693.16
313940,3139409,MANHUAÇU,n/d,MG,Sudeste,3,3.8,Brasil,79311,0.689,0.426,0.563,0.839,0.692,592.99
230765,2307650,MARACANAÚ,n/d,CE,Nordeste,3,1.4,Brasil,208632,0.686,0.587,0.665,0.788,0.617,372.91
411460,4114609,MARECHAL CÂNDIDO RONDON,n/d,PR,Sul,3,6.4,Brasil,46592,0.774,0.563,0.704,0.842,0.782,1036.38
352930,3529302,MATÃO,n/d,SP,Sudeste,3,3.9,Brasil,76679,0.773,0.57,0.713,0.847,0.766,940.44
353060,3530607,MOGI DAS CRUZES,RM São Paulo,SP,Sudeste,3,0.8,Brasil,386276,0.783,0.662,0.74,0.851,0.762,916.81
330340,3303401,NOVA FRIBURGO,n/d,RJ,Sudeste,3,1.7,Brasil,181153,0.745,0.55,0.645,0.846,0.758,894.75
431330,4313300,NOVA PRATA,n/d,RS,Sul,3,13.3,Brasil,22636,0.766,0.568,0.686,0.839,0.782,1039.74
220700,2207009,OEIRAS,n/d,PI,Nordeste,3,8.5,Brasil,35423,0.634,0.385,0.547,0.753,0.619,376.95
314560,3145604,OLIVEIRA,n/d,MG,Sudeste,3,7.6,Brasil,39286,0.699,0.437,0.587,0.842,0.691,588.2
314610,3146107,OURO PRETO,n/d,MG,Sudeste,3,4.3,Brasil,69836,0.741,0.584,0.677,0.834,0.721,710.55
411790,4117909,PALOTINA,n/d,PR,Sul,3,10.5,Brasil,28550,0.768,0.569,0.689,0.864,0.76,904.85
150550,1505502,PARAGOMINAS,n/d,PA,Norte,3,3.1,Brasil,97182,0.645,0.428,0.514,0.781,0.667,507.16
171610,1716109,PARAÍSO DO TOCANTINS,n/d,TO,Norte,3,6.8,Brasil,44257,0.764,0.617,0.706,0.831,0.759,899.57
220770,2207702,PARNAÍBA,n/d,PI,Nordeste,3,2.1,Brasil,144905,0.687,0.511,0.604,0.816,0.658,479.58
314710,3147105,PARÁ DE MINAS,n/d,MG,Sudeste,3,3.6,Brasil,83588,0.725,0.505,0.628,0.848,0.715,686.42
220790,2207900,PEDRO II,n/d,PI,Nordeste,3,8.0,Brasil,37473,0.571,0.27,0.428,0.767,0.566,270.17
270670,2706703,PENEDO,n/d,AL,Nordeste,3,5.0,Brasil,60049,0.63,0.407,0.536,0.774,0.602,339.15
353730,3537305,PENÁPOLIS,n/d,SP,Sudeste,3,5.1,Brasil,58257,0.759,0.581,0.68,0.859,0.748,840.16
421290,4212908,PINHALZINHO,n/d,SC,Sul,3,18.5,Brasil,16222,0.783,0.552,0.716,0.886,0.758,893.85
210860,2108603,PINHEIRO,n/d,MA,Nordeste,3,3.9,Brasil,77802,0.637,0.424,0.579,0.771,0.579,292.88
353930,3539301,PIRASSUNUNGA,n/d,SP,Sudeste,3,4.3,Brasil,69832,0.801,0.651,0.736,0.884,0.789,1086.22
315150,3151503,PIUMHI,n/d,MG,Sudeste,3,9.5,Brasil,31456,0.737,0.443,0.625,0.878,0.729,747.2
251210,2512101,POMBAL,n/d,PB,Nordeste,3,9.4,Brasil,32026,0.634,0.351,0.515,0.787,0.629,401.6
500660,5006606,PONTA PORÃ,n/d,MS,Centro-Oeste,3,3.9,Brasil,77416,0.701,0.486,0.598,0.812,0.708,653.36
315210,3152105,PONTE NOVA,n/d,MG,Sudeste,3,5.3,Brasil,56530,0.717,0.497,0.608,0.848,0.714,679.67
354070,3540705,PORTO FERREIRA,n/d,SP,Sudeste,3,5.8,Brasil,51290,0.751,0.575,0.696,0.827,0.736,779
171820,1718204,PORTO NACIONAL,n/d,TO,Norte,3,6.2,Brasil,48750,0.74,0.604,0.701,0.826,0.699,621.1
315250,3152501,POUSO ALEGRE,n/d,MG,Sudeste,3,2.3,Brasil,129577,0.774,0.619,0.704,0.872,0.755,878.26
231130,2311306,QUIXADÁ,n/d,CE,Nordeste,3,3.7,Brasil,80117,0.659,0.463,0.624,0.775,0.592,317.66
231140,2311405,QUIXERAMOBIM,n/d,CE,Nordeste,3,4.2,Brasil,71409,0.642,0.405,0.567,0.789,0.592,317.45
330420,3304201,RESENDE,n/d,RJ,Sudeste,3,2.5,Brasil,119435,0.768,0.664,0.709,0.839,0.762,915.21
292660,2926608,RIBEIRA DO POMBAL,n/d,BA,Nordeste,3,6.3,Brasil,47352,0.601,0.357,0.515,0.704,0.599,332.86
510760,5107602,RONDONÓPOLIS,n/d,MT,Centro-Oeste,3,1.6,Brasil,193435,0.755,0.598,0.698,0.823,0.749,843.62
261220,2612208,SALGUEIRO,n/d,PE,Nordeste,3,5.4,Brasil,55966,0.669,0.454,0.58,0.799,0.645,441.79
354580,3545803,SANTA BÁRBARA D'OESTE,n/d,SP,Sudeste,3,1.7,Brasil,179631,0.781,0.595,0.731,0.867,0.752,863.02
292800,2928000,SANTALUZ,n/d,BA,Nordeste,3,8.9,Brasil,33797,0.598,0.341,0.5,0.764,0.559,260.09
521975,5219753,SANTO ANTÔNIO DO DESCOBERTO,RIDE DF,GO,Centro-Oeste,3,4.8,Brasil,63019,0.665,0.464,0.556,0.818,0.647,449.39
231270,2312700,SENADOR POMPEU,n/d,CE,Nordeste,3,11.3,Brasil,26469,0.619,0.367,0.537,0.77,0.574,283.8
261390,2613909,SERRA TALHADA,n/d,PE,Nordeste,3,3.8,Brasil,79008,0.661,0.435,0.571,0.8,0.632,407.34
293050,2930501,SERRINHA,n/d,BA,Nordeste,3,3.9,Brasil,75988,0.634,0.451,0.532,0.778,0.615,367.73
432070,4320701,SOBRADINHO,n/d,RS,Sul,3,21.2,Brasil,14125,0.743,0.52,0.647,0.861,0.735,775.79
150790,1507904,SOURE,n/d,PA,Norte,3,13.1,Brasil,22917,0.615,0.44,0.525,0.76,0.583,300.59
354910,3549102,SÃO JOÃO DA BOA VISTA,n/d,SP,Sudeste,3,3.6,Brasil,83244,0.797,0.624,0.749,0.871,0.776,998.31
316250,3162500,SÃO JOÃO DEL REI,n/d,MG,Sudeste,3,3.6,Brasil,83977,0.758,0.574,0.69,0.86,0.733,764.74
221000,2210003,SÃO JOÃO DO PIAUÍ,n/d,PI,Nordeste,3,15.4,Brasil,19426,0.645,0.423,0.567,0.769,0.615,368.36
431890,4318903,SÃO LUIZ GONZAGA,n/d,RS,Sul,3,8.8,Brasil,34268,0.741,0.528,0.664,0.855,0.718,698.77
355010,3550100,SÃO MANUEL,n/d,SP,Sudeste,3,7.9,Brasil,38157,0.744,0.548,0.695,0.805,0.735,773.82
355100,3551009,SÃO VICENTE,n/d,SP,Sudeste,3,0.9,Brasil,330341,0.768,0.65,0.716,0.857,0.738,789.32
510795,5107958,TANGARÁ DA SERRA,n/d,MT,Centro-Oeste,3,3.6,Brasil,82699,0.729,0.522,0.626,0.825,0.749,846.59
355400,3554003,TATUÍ,n/d,SP,Sudeste,3,2.8,Brasil,106912,0.752,0.57,0.688,0.842,0.734,771.05
355450,3554508,TIETÊ,n/d,SP,Sudeste,3,8.2,Brasil,36638,0.778,0.563,0.698,0.884,0.764,927.25
211220,2112209,TIMON,n/d,MA,Nordeste,3,1.9,Brasil,154985,0.649,0.458,0.579,0.768,0.614,365.26
432160,4321600,TRAMANDAÍ,n/d,RS,Sul,3,7.2,Brasil,41406,0.719,0.534,0.606,0.842,0.727,737.84
355500,3555000,TUPÃ,n/d,SP,Sudeste,3,4.8,Brasil,62563,0.771,0.587,0.704,0.852,0.764,926.96
412800,4128005,UBIRATÃ,n/d,PR,Sul,3,14.0,Brasil,21400,0.739,0.471,0.669,0.854,0.706,648.36
432250,4322509,VACARIA,n/d,RS,Sul,3,4.9,Brasil,60849,0.721,0.527,0.605,0.838,0.74,797.86
317070,3170701,VARGINHA,n/d,MG,Sudeste,3,2.4,Brasil,122584,0.778,0.629,0.707,0.875,0.76,904.57
421930,4219309,VIDEIRA,n/d,SC,Sul,3,6.4,Brasil,46820,0.764,0.592,0.675,0.857,0.772,978.07
261640,2616407,VITÓRIA DE SANTO ANTÃO,n/d,PE,Nordeste,3,2.3,Brasil,129301,0.64,0.401,0.543,0.768,0.629,401.16
355700,3557006,VOTORANTIM,n/d,SP,Sudeste,3,2.8,Brasil,108590,0.767,0.64,0.747,0.838,0.72,703.99
293360,2933604,XIQUE-XIQUE,n/d,BA,Nordeste,3,6.6,Brasil,45224,0.585,0.368,0.479,0.741,0.563,265.25
150010,1500107,ABAETETUBA,n/d,PA,Norte,2,1.4,Brasil,140055,0.628,0.432,0.537,0.798,0.579,293.01
230030,2300309,ACOPIARA,n/d,CE,Nordeste,2,3.9,Brasil,51083,0.595,0.302,0.517,0.724,0.563,266.65
310110,3101102,AIMORÉS,n/d,MG,Sudeste,2,8.1,Brasil,24786,0.684,0.409,0.576,0.81,0.685,567.46
410040,4100400,ALMIRANTE TAMANDARÉ,RM Curitiba,PR,Sul,2,1.9,Brasil,103008,0.699,0.496,0.575,0.84,0.706,646.02
350100,3501004,ALTINÓPOLIS,n/d,SP,Sudeste,2,12.9,Brasil,15527,0.73,0.475,0.635,0.843,0.726,731.49
510030,5100300,ALTO ARAGUAIA,n/d,MT,Centro-Oeste,2,12.9,Brasil,15457,0.704,0.518,0.612,0.802,0.712,671.99
220040,2200400,ALTOS,n/d,PI,Nordeste,2,5.2,Brasil,38686,0.614,0.375,0.512,0.767,0.59,314.48
230075,2300754,AMONTADA,n/d,CE,Nordeste,2,5.1,Brasil,39192,0.606,0.391,0.582,0.761,0.503,182.47
310260,3102605,ANDRADAS,n/d,MG,Sudeste,2,5.4,Brasil,37150,0.734,0.425,0.617,0.878,0.731,754.39
430080,4300802,ANTÔNIO PRADO,n/d,RS,Sul,2,15.6,Brasil,12806,0.758,0.507,0.671,0.835,0.777,1004.85
350250,3502507,APARECIDA,n/d,SP,Sudeste,2,5.8,Brasil,34630,0.755,0.635,0.706,0.828,0.735,775.17
520140,5201405,APARECIDA DE GOIÂNIA,n/d,GO,Centro-Oeste,2,0.4,Brasil,452269,0.718,0.57,0.62,0.834,0.716,689.3
240100,2401008,APODI,n/d,RN,Nordeste,2,5.8,Brasil,34704,0.639,0.392,0.571,0.747,0.611,358.66
410160,4101606,ARAPOTI,n/d,PR,Sul,2,7.8,Brasil,25697,0.723,0.511,0.643,0.823,0.715,684.8
510125,5101258,ARAPUTANGA,n/d,MT,Centro-Oeste,2,13.1,Brasil,15279,0.725,0.531,0.655,0.826,0.704,639.18
250110,2501104,AREIA,n/d,PB,Nordeste,2,8.4,Brasil,23803,0.594,0.311,0.467,0.756,0.593,319.92
110002,1100023,ARIQUEMES,n/d,RO,Norte,2,2.2,Brasil,89766,0.702,0.514,0.6,0.806,0.716,689.95
350380,3503802,ARTUR NOGUEIRA,n/d,SP,Sudeste,2,4.5,Brasil,44074,0.749,0.554,0.681,0.827,0.745,823.24
410200,4102000,ASSIS CHATEAUBRIAND,n/d,PR,Sul,2,6.1,Brasil,32901,0.729,0.467,0.633,0.857,0.713,676.1
350410,3504107,ATIBAIA,n/d,SP,Sudeste,2,1.6,Brasil,125501,0.765,0.58,0.67,0.851,0.786,1063.52
230170,2301703,AURORA,n/d,CE,Nordeste,2,8.2,Brasil,24519,0.605,0.328,0.521,0.764,0.557,255.78
240020,2400208,AÇU,n/d,RN,Nordeste,2,3.8,Brasil,53079,0.661,0.427,0.568,0.795,0.641,432.38
210120,2101202,BACABAL,n/d,MA,Nordeste,2,2.0,Brasil,99781,0.651,0.454,0.591,0.753,0.619,375.57
310490,3104908,BAEPENDI,n/d,MG,Sudeste,2,11.1,Brasil,18097,0.681,0.408,0.57,0.833,0.664,497.21
310510,3105103,BAMBUÍ,n/d,MG,Sudeste,2,8.9,Brasil,22555,0.741,0.481,0.636,0.87,0.735,777.46
410240,4102406,BANDEIRANTES,n/d,PR,Sul,2,6.2,Brasil,32016,0.727,0.514,0.658,0.819,0.714,679.72
230190,2301901,BARBALHA,n/d,CE,Nordeste,2,3.6,Brasil,55259,0.683,0.514,0.637,0.817,0.613,362.9
350530,3505302,BARRA BONITA,n/d,SP,Sudeste,2,5.7,Brasil,35157,0.788,0.585,0.739,0.869,0.762,915.28
510180,5101803,BARRA DO GARÇAS,n/d,MT,Centro-Oeste,2,3.5,Brasil,56419,0.748,0.604,0.693,0.817,0.738,789.99
290300,2903003,BARRA DO MENDES,n/d,BA,Nordeste,2,14.4,Brasil,13932,0.63,0.35,0.553,0.784,0.578,292.41
330030,3300308,BARRA DO PIRAÍ,n/d,RJ,Sudeste,2,2.1,Brasil,94474,0.733,0.606,0.665,0.819,0.723,719.16
230200,2302008,BARRO,n/d,CE,Nordeste,2,9.3,Brasil,21500,0.599,0.329,0.51,0.758,0.556,254.44
350580,3505807,BASTOS,n/d,SP,Sudeste,2,9.8,Brasil,20415,0.751,0.539,0.718,0.848,0.696,609.76
250180,2501807,BAYEUX,n/d,PB,Nordeste,2,2.0,Brasil,99572,0.649,0.461,0.566,0.779,0.619,376.74
310670,3106705,BETIM,RM Belo Horizonte,MG,Sudeste,2,0.5,Brasil,376682,0.749,0.587,0.687,0.864,0.709,660.56
260190,2601904,BEZERROS,n/d,PE,Nordeste,2,3.4,Brasil,58612,0.606,0.307,0.487,0.752,0.608,351.75
310710,3107109,BOA ESPERANÇA,n/d,MG,Sudeste,2,5.2,Brasil,38314,0.704,0.436,0.587,0.855,0.694,599.17
310730,3107307,BOCAIÚVA,n/d,MG,Sudeste,2,4.3,Brasil,46479,0.7,0.495,0.644,0.822,0.648,451.54
260210,2602100,BOM CONSELHO,n/d,PE,Nordeste,2,4.4,Brasil,45286,0.563,0.281,0.433,0.704,0.585,305.57
500220,5002209,BONITO,n/d,MS,Centro-Oeste,2,10.4,Brasil,19320,0.67,0.412,0.508,0.831,0.714,679.03
350760,3507605,BRAGANÇA PAULISTA,n/d,SP,Sudeste,2,1.4,Brasil,145407,0.776,0.623,0.704,0.861,0.772,974.08
310890,3108909,BRAZÓPOLIS,n/d,MG,Sudeste,2,13.8,Brasil,14488,0.692,0.413,0.566,0.841,0.697,613.88
420280,4202800,BRAÇO DO NORTE,n/d,SC,Sul,2,6.9,Brasil,28879,0.778,0.59,0.716,0.881,0.746,831.77
290460,2904605,BRUMADO,n/d,BA,Nordeste,2,3.1,Brasil,64383,0.656,0.447,0.554,0.807,0.63,403.22
310910,3109105,BUENO BRANDÃO,n/d,MG,Sudeste,2,18.5,Brasil,10837,0.658,0.27,0.507,0.848,0.662,491.08
110004,1100049,CACOAL,n/d,RO,Norte,2,2.6,Brasil,78141,0.718,0.488,0.62,0.821,0.727,738.06
350940,3509403,CAJURU,n/d,SP,Sudeste,2,8.6,Brasil,23277,0.713,0.482,0.633,0.825,0.693,597.11
290570,2905701,CAMAÇARI,RM Salvador,BA,Nordeste,2,0.8,Brasil,242015,0.694,0.578,0.616,0.798,0.681,553.18
311060,3110608,CAMBUÍ,n/d,MG,Sudeste,2,7.6,Brasil,26363,0.751,0.492,0.674,0.872,0.722,712.9
410370,4103701,CAMBÉ,n/d,PR,Sul,2,2.1,Brasil,96541,0.734,0.538,0.651,0.84,0.724,723.34
311090,3110905,CAMPANHA,n/d,MG,Sudeste,2,13.1,Brasil,15304,0.709,0.44,0.587,0.849,0.715,686.16
430380,4303806,CAMPINAS DO SUL,n/d,RS,Sul,2,36.4,Brasil,5494,0.76,0.463,0.691,0.842,0.753,869.1
410420,4104204,CAMPO LARGO,RM Curitiba,PR,Sul,2,1.8,Brasil,111827,0.745,0.528,0.664,0.854,0.73,749.21
220220,2202208,CAMPO MAIOR,n/d,PI,Nordeste,2,4.4,Brasil,45093,0.656,0.423,0.566,0.793,0.629,401.74
510263,5102637,CAMPO NOVO DO PARECIS,n/d,MT,Centro-Oeste,2,7.3,Brasil,27246,0.734,0.543,0.649,0.819,0.745,823.32
350970,3509700,CAMPOS DO JORDÃO,n/d,SP,Sudeste,2,4.2,Brasil,47287,0.749,0.518,0.648,0.852,0.761,911.4
420360,4203600,CAMPOS NOVOS,n/d,SC,Sul,2,6.1,Brasil,32596,0.742,0.522,0.658,0.861,0.721,708.77
230270,2302701,CAMPOS SALES,n/d,CE,Nordeste,2,7.6,Brasil,26341,0.63,0.367,0.556,0.769,0.584,303.68
510270,5102702,CANARANA,n/d,MT,Centro-Oeste,2,10.8,Brasil,18566,0.693,0.454,0.549,0.825,0.735,774.65
290650,2906501,CANDEIAS,RM Salvador,BA,Nordeste,2,2.4,Brasil,82844,0.691,0.563,0.616,0.823,0.652,462.57
430420,4304200,CANDELÁRIA,n/d,RS,Sul,2,6.7,Brasil,29867,0.674,0.377,0.521,0.842,0.699,620.92
430450,4304507,CANGUÇU,n/d,RS,Sul,2,3.8,Brasil,53002,0.65,0.31,0.491,0.819,0.683,562.54
311230,3112307,CAPELINHA,n/d,MG,Sudeste,2,5.8,Brasil,34552,0.653,0.364,0.527,0.824,0.641,432.55
420390,4203907,CAPINZAL,n/d,SC,Sul,2,9.7,Brasil,20648,0.752,0.518,0.659,0.869,0.742,811.66
311260,3112604,CAPINÓPOLIS,n/d,MG,Sudeste,2,13.2,Brasil,15192,0.723,0.444,0.601,0.841,0.747,834.14
351040,3510401,CAPIVARI,n/d,SP,Sudeste,2,4.2,Brasil,47858,0.75,0.547,0.669,0.848,0.744,820.46
351020,3510203,CAPÃO BONITO,n/d,SP,Sudeste,2,4.3,Brasil,46014,0.721,0.477,0.671,0.826,0.675,534.75
351050,3510500,CARAGUATATUBA,n/d,SP,Sudeste,2,2.0,Brasil,99908,0.759,0.609,0.705,0.845,0.735,773.99
